symbol,ibkr_session_start,ibkr_session_end,yml_session_start,yml_session_end
QQQ,2011-05-27 09:30:00-04:00,2011-05-27 16:00:00-04:00,2011-05-27 09:30:00-04:00,2011-05-27 13:00:00-04:00
QQQ,2011-10-10 09:30:00-04:00,2011-10-10 16:00:00-04:00,,
QQQ,2011-11-11 09:30:00-05:00,2011-11-11 16:00:00-05:00,,
QQQ,,,2011-12-26 09:30:00-05:00,2011-12-26 16:00:00-05:00
QQQ,2011-12-30 09:30:00-05:00,2011-12-30 16:00:00-05:00,2011-12-30 09:30:00-05:00,2011-12-30 13:00:00-05:00
QQQ,,,2012-01-02 09:30:00-05:00,2012-01-02 16:00:00-05:00
QQQ,2012-01-13 09:30:00-05:00,2012-01-13 16:00:00-05:00,2012-01-13 09:30:00-05:00,2012-01-13 13:00:00-05:00
QQQ,,,2012-01-16 09:30:00-05:00,2012-01-16 16:00:00-05:00
QQQ,2012-04-05 09:30:00-04:00,2012-04-05 16:00:00-04:00,2012-04-05 09:30:00-04:00,2012-04-05 13:00:00-04:00
QQQ,2012-05-25 09:30:00-04:00,2012-05-25 16:00:00-04:00,2012-05-25 09:30:00-04:00,2012-05-25 13:00:00-04:00
QQQ,2012-07-03 09:30:00-04:00,2012-07-03 13:00:00-04:00,2012-07-03 09:30:00-04:00,2012-07-03 16:00:00-04:00
QQQ,,,2012-09-03 09:30:00-04:00,2012-09-03 16:00:00-04:00
QQQ,2012-09-04 09:30:00-04:00,2012-09-04 16:00:00-04:00,,
QQQ,2012-10-08 09:30:00-04:00,2012-10-08 16:00:00-04:00,,
QQQ,,,2012-10-29 09:30:00-04:00,2012-10-29 16:00:00-04:00
QQQ,,,2012-10-30 09:30:00-04:00,2012-10-30 16:00:00-04:00
QQQ,2012-11-12 09:30:00-05:00,2012-11-12 16:00:00-05:00,,
QQQ,2012-12-24 09:30:00-05:00,2012-12-24 13:00:00-05:00,2012-12-24 09:30:00-05:00,2012-12-24 16:00:00-05:00
QQQ,,,2012-12-25 09:30:00-05:00,2012-12-25 16:00:00-05:00
QQQ,,,2012-12-30 09:30:00-05:00,2012-12-30 13:00:00-05:00
QQQ,2012-12-31 09:30:00-05:00,2012-12-31 16:00:00-05:00,2012-12-31 09:30:00-05:00,2012-12-31 13:00:00-05:00
QQQ,2013-01-18 09:30:00-05:00,2013-01-18 16:00:00-05:00,2013-01-18 09:30:00-05:00,2013-01-18 13:00:00-05:00
QQQ,,,2013-01-21 09:30:00-05:00,2013-01-21 16:00:00-05:00
QQQ,,,2013-02-18 09:30:00-05:00,2013-02-18 16:00:00-05:00
QQQ,2013-02-19 09:30:00-05:00,2013-02-19 16:00:00-05:00,,
QQQ,2013-03-28 09:30:00-04:00,2013-03-28 16:00:00-04:00,2013-03-28 09:30:00-04:00,2013-03-28 13:00:00-04:00
QQQ,2013-05-24 09:30:00-04:00,2013-05-24 16:00:00-04:00,2013-05-24 09:30:00-04:00,2013-05-24 13:00:00-04:00
QQQ,2013-07-03 09:30:00-04:00,2013-07-03 13:00:00-04:00,2013-07-03 09:30:00-04:00,2013-07-03 16:00:00-04:00
QQQ,2013-10-14 09:30:00-04:00,2013-10-14 16:00:00-04:00,,
QQQ,2013-11-11 09:30:00-05:00,2013-11-11 16:00:00-05:00,,
QQQ,,,2013-11-28 09:30:00-05:00,2013-11-28 16:00:00-05:00
QQQ,2013-11-29 09:30:00-05:00,2013-11-29 13:00:00-05:00,,
QQQ,2013-12-24 09:30:00-05:00,2013-12-24 13:00:00-05:00,2013-12-24 09:30:00-05:00,2013-12-24 16:00:00-05:00
QQQ,,,2013-12-25 09:30:00-05:00,2013-12-25 16:00:00-05:00
QQQ,2013-12-31 09:30:00-05:00,2013-12-31 16:00:00-05:00,2013-12-31 09:30:00-05:00,2013-12-31 13:00:00-05:00
QQQ,2014-01-17 09:30:00-05:00,2014-01-17 16:00:00-05:00,2014-01-17 09:30:00-05:00,2014-01-17 13:00:00-05:00
QQQ,,,2014-01-20 09:30:00-05:00,2014-01-20 16:00:00-05:00
QQQ,2014-01-21 09:30:00-05:00,2014-01-21 16:00:00-05:00,,
QQQ,2014-04-17 09:30:00-04:00,2014-04-17 16:00:00-04:00,2014-04-17 09:30:00-04:00,2014-04-17 13:00:00-04:00
QQQ,2014-05-23 09:30:00-04:00,2014-05-23 16:00:00-04:00,2014-05-23 09:30:00-04:00,2014-05-23 13:00:00-04:00
QQQ,2014-07-03 09:30:00-04:00,2014-07-03 13:00:00-04:00,2014-07-03 09:30:00-04:00,2014-07-03 16:00:00-04:00
QQQ,2014-10-13 09:30:00-04:00,2014-10-13 16:00:00-04:00,,
QQQ,2014-11-28 09:30:00-05:00,2014-11-28 13:00:00-05:00,2014-11-28 09:30:00-05:00,2014-11-28 16:00:00-05:00
QQQ,2014-12-24 09:30:00-05:00,2014-12-24 13:00:00-05:00,2014-12-24 09:30:00-05:00,2014-12-24 16:00:00-05:00
QQQ,,,2014-12-25 09:30:00-05:00,2014-12-25 16:00:00-05:00
QQQ,2014-12-31 09:30:00-05:00,2014-12-31 16:00:00-05:00,2014-12-31 09:30:00-05:00,2014-12-31 13:00:00-05:00
QQQ,2015-01-16 09:30:00-05:00,2015-01-16 16:00:00-05:00,2015-01-16 09:30:00-05:00,2015-01-16 13:00:00-05:00
QQQ,,,2015-01-19 09:30:00-05:00,2015-01-19 16:00:00-05:00
QQQ,2015-01-20 09:30:00-05:00,2015-01-20 16:00:00-05:00,,
QQQ,2015-04-02 09:30:00-04:00,2015-04-02 16:00:00-04:00,2015-04-02 09:30:00-04:00,2015-04-02 13:00:00-04:00
QQQ,,,2015-04-03 09:30:00-04:00,2015-04-03 13:00:00-04:00
QQQ,2015-04-09 09:30:00-04:00,2015-04-09 16:00:00-04:00,,
QQQ,2015-05-22 09:30:00-04:00,2015-05-22 16:00:00-04:00,2015-05-22 09:30:00-04:00,2015-05-22 13:00:00-04:00
QQQ,2015-11-09 09:30:00-05:00,2015-11-09 16:00:00-05:00,,
QQQ,2015-12-24 09:30:00-05:00,2015-12-24 13:00:00-05:00,2015-12-24 09:30:00-05:00,2015-12-24 16:00:00-05:00
QQQ,,,2015-12-25 09:30:00-05:00,2015-12-25 16:00:00-05:00
QQQ,2015-12-31 09:30:00-05:00,2015-12-31 16:00:00-05:00,2015-12-31 09:30:00-05:00,2015-12-31 13:00:00-05:00
QQQ,2016-01-15 09:30:00-05:00,2016-01-15 16:00:00-05:00,2016-01-15 09:30:00-05:00,2016-01-15 13:00:00-05:00
QQQ,,,2016-01-18 09:30:00-05:00,2016-01-18 16:00:00-05:00
QQQ,2016-01-19 09:30:00-05:00,2016-01-19 16:00:00-05:00,,
QQQ,2016-03-24 09:30:00-04:00,2016-03-24 16:00:00-04:00,2016-03-24 09:30:00-04:00,2016-03-24 13:00:00-04:00
QQQ,2016-04-12 09:30:00-04:00,2016-04-12 16:00:00-04:00,2016-04-12 11:00:00-04:00,2016-04-12 14:00:00-04:00
QQQ,2016-04-13 09:30:00-04:00,2016-04-13 16:00:00-04:00,2016-04-13 11:00:00-04:00,2016-04-13 14:00:00-04:00
QQQ,2016-05-27 09:30:00-04:00,2016-05-27 16:00:00-04:00,2016-05-27 09:30:00-04:00,2016-05-27 13:00:00-04:00
QQQ,2016-10-10 09:30:00-04:00,2016-10-10 16:00:00-04:00,,
QQQ,2016-11-11 09:30:00-05:00,2016-11-11 16:00:00-05:00,,
QQQ,,,2016-12-26 09:30:00-05:00,2016-12-26 16:00:00-05:00
QQQ,2016-12-30 09:30:00-05:00,2016-12-30 16:00:00-05:00,2016-12-30 09:30:00-05:00,2016-12-30 13:00:00-05:00
QQQ,,,2016-12-31 09:30:00-05:00,2016-12-31 13:00:00-05:00
QQQ,,,2017-01-16 09:30:00-05:00,2017-01-16 16:00:00-05:00
QQQ,2017-01-18 09:30:00-05:00,2017-01-18 16:00:00-05:00,,
QQQ,,,2017-02-20 09:30:00-05:00,2017-02-20 16:00:00-05:00
QQQ,2017-02-21 09:30:00-05:00,2017-02-21 16:00:00-05:00,,
QQQ,2017-04-13 09:30:00-04:00,2017-04-13 16:00:00-04:00,,
QQQ,,,2017-04-14 09:30:00-04:00,2017-04-14 16:00:00-04:00
QQQ,2017-05-26 09:30:00-04:00,2017-05-26 16:00:00-04:00,2017-05-26 09:30:00-04:00,2017-05-26 13:00:00-04:00
QQQ,2017-07-03 09:30:00-04:00,2017-07-03 13:00:00-04:00,2017-07-03 09:30:00-04:00,2017-07-03 16:00:00-04:00
QQQ,2017-10-10 09:30:00-04:00,2017-10-10 16:00:00-04:00,,
QQQ,2017-11-10 09:30:00-05:00,2017-11-10 16:00:00-05:00,,
QQQ,,,2017-12-25 09:30:00-05:00,2017-12-25 16:00:00-05:00
QQQ,,,2017-12-31 09:30:00-05:00,2017-12-31 13:00:00-05:00
QQQ,,,2018-01-15 09:30:00-05:00,2018-01-15 16:00:00-05:00
QQQ,,,2018-02-19 09:30:00-05:00,2018-02-19 16:00:00-05:00
QQQ,,,2018-03-30 09:30:00-04:00,2018-03-30 16:00:00-04:00
QQQ,,,2018-05-28 09:30:00-04:00,2018-05-28 16:00:00-04:00
QQQ,2018-07-03 09:30:00-04:00,2018-07-03 13:00:00-04:00,2018-07-03 09:30:00-04:00,2018-07-03 16:00:00-04:00
QQQ,,,2018-07-04 09:30:00-04:00,2018-07-04 16:00:00-04:00
QQQ,,,2018-09-03 09:30:00-04:00,2018-09-03 16:00:00-04:00
QQQ,,,2018-11-22 09:30:00-05:00,2018-11-22 16:00:00-05:00
QQQ,2018-11-23 09:30:00-05:00,2018-11-23 13:00:00-05:00,2018-11-23 09:30:00-05:00,2018-11-23 16:00:00-05:00
QQQ,,,2018-12-05 09:30:00-05:00,2018-12-05 16:00:00-05:00
QQQ,2018-12-24 09:30:00-05:00,2018-12-24 13:00:00-05:00,2018-12-24 09:30:00-05:00,2018-12-24 16:00:00-05:00
QQQ,,,2018-12-25 09:30:00-05:00,2018-12-25 16:00:00-05:00
QQQ,,,2018-12-29 09:30:00-05:00,2018-12-29 13:00:00-05:00
QQQ,,,2019-01-01 09:30:00-05:00,2019-01-01 16:00:00-05:00
QQQ,,,2019-01-21 09:30:00-05:00,2019-01-21 16:00:00-05:00
QQQ,,,2019-02-18 09:30:00-05:00,2019-02-18 16:00:00-05:00
QQQ,,,2019-04-19 09:30:00-04:00,2019-04-19 16:00:00-04:00
QQQ,,,2019-05-27 09:30:00-04:00,2019-05-27 16:00:00-04:00
QQQ,2019-07-03 09:30:00-04:00,2019-07-03 13:00:00-04:00,2019-07-03 09:30:00-04:00,2019-07-03 16:00:00-04:00
QQQ,,,2019-07-04 09:30:00-04:00,2019-07-04 16:00:00-04:00
QQQ,,,2019-09-02 09:30:00-04:00,2019-09-02 16:00:00-04:00
QQQ,,,2019-11-28 09:30:00-05:00,2019-11-28 16:00:00-05:00
QQQ,2019-11-29 09:30:00-05:00,2019-11-29 13:00:00-05:00,2019-11-29 09:30:00-05:00,2019-11-29 16:00:00-05:00
QQQ,2019-12-24 09:30:00-05:00,2019-12-24 13:00:00-05:00,2019-12-24 09:30:00-05:00,2019-12-24 16:00:00-05:00
QQQ,,,2019-12-25 09:30:00-05:00,2019-12-25 16:00:00-05:00
QQQ,,,2020-01-01 09:30:00-05:00,2020-01-01 16:00:00-05:00
QQQ,,,2020-01-20 09:30:00-05:00,2020-01-20 16:00:00-05:00
QQQ,,,2020-02-17 09:30:00-05:00,2020-02-17 16:00:00-05:00
QQQ,,,2020-04-10 09:30:00-04:00,2020-04-10 16:00:00-04:00
QQQ,,,2020-05-25 09:30:00-04:00,2020-05-25 16:00:00-04:00
QQQ,,,2020-07-03 09:30:00-04:00,2020-07-03 16:00:00-04:00
QQQ,,,2020-09-07 09:30:00-04:00,2020-09-07 16:00:00-04:00
QQQ,,,2020-11-26 09:30:00-05:00,2020-11-26 16:00:00-05:00
QQQ,2020-11-27 09:30:00-05:00,2020-11-27 13:00:00-05:00,2020-11-27 09:30:00-05:00,2020-11-27 16:00:00-05:00
QQQ,2020-12-24 09:30:00-05:00,2020-12-24 13:00:00-05:00,2020-12-24 09:30:00-05:00,2020-12-24 16:00:00-05:00
QQQ,,,2020-12-25 09:30:00-05:00,2020-12-25 16:00:00-05:00
QQQ,,,2021-01-01 09:30:00-05:00,2021-01-01 16:00:00-05:00
QQQ,,,2021-01-18 09:30:00-05:00,2021-01-18 16:00:00-05:00
QQQ,,,2021-02-15 09:30:00-05:00,2021-02-15 16:00:00-05:00
QQQ,,,2021-04-02 09:30:00-04:00,2021-04-02 16:00:00-04:00
QQQ,,,2021-07-05 09:30:00-04:00,2021-07-05 16:00:00-04:00
QQQ,,,2021-09-06 09:30:00-04:00,2021-09-06 16:00:00-04:00
QQQ,,,2021-11-25 09:30:00-05:00,2021-11-25 16:00:00-05:00
QQQ,2021-11-26 09:30:00-05:00,2021-11-26 13:00:00-05:00,2021-11-26 09:30:00-05:00,2021-11-26 16:00:00-05:00
QQQ,,,2021-12-24 09:30:00-05:00,2021-12-24 16:00:00-05:00
QQQ,,,2022-01-17 09:30:00-05:00,2022-01-17 16:00:00-05:00
QQQ,,,2022-02-21 09:30:00-05:00,2022-02-21 16:00:00-05:00
QQQ,,,2022-04-15 09:30:00-04:00,2022-04-15 16:00:00-04:00
QQQ,,,2022-05-30 09:30:00-04:00,2022-05-30 16:00:00-04:00
QQQ,,,2022-06-20 09:30:00-04:00,2022-06-20 16:00:00-04:00
QQQ,,,2022-07-04 09:30:00-04:00,2022-07-04 16:00:00-04:00
QQQ,,,2022-09-05 09:30:00-04:00,2022-09-05 16:00:00-04:00
QQQ,,,2022-11-24 09:30:00-05:00,2022-11-24 16:00:00-05:00
QQQ,2022-11-25 09:30:00-05:00,2022-11-25 13:00:00-05:00,2022-11-25 09:30:00-05:00,2022-11-25 16:00:00-05:00
QQQ,,,2022-12-26 09:30:00-05:00,2022-12-26 16:00:00-05:00
QQQ,,,2023-01-02 09:30:00-05:00,2023-01-02 16:00:00-05:00
QQQ,,,2023-01-16 09:30:00-05:00,2023-01-16 16:00:00-05:00
QQQ,,,2023-02-20 09:30:00-05:00,2023-02-20 16:00:00-05:00
QQQ,,,2023-04-07 09:30:00-04:00,2023-04-07 16:00:00-04:00
QQQ,,,2023-05-29 09:30:00-04:00,2023-05-29 16:00:00-04:00
QQQ,,,2023-06-19 09:30:00-04:00,2023-06-19 16:00:00-04:00
QQQ,2023-07-03 09:30:00-04:00,2023-07-03 13:00:00-04:00,2023-07-03 09:30:00-04:00,2023-07-03 16:00:00-04:00
QQQ,,,2023-07-04 09:30:00-04:00,2023-07-04 16:00:00-04:00
QQQ,,,2023-09-04 09:30:00-04:00,2023-09-04 16:00:00-04:00
KO,2000-01-14 09:30:00-05:00,2000-01-14 16:00:00-05:00,2000-01-14 09:30:00-05:00,2000-01-14 13:00:00-05:00
KO,2000-02-18 09:30:00-05:00,2000-02-18 16:00:00-05:00,2000-02-18 09:30:00-05:00,2000-02-18 13:00:00-05:00
KO,2000-02-21 09:30:00-05:00,2000-02-21 16:00:00-05:00,,
KO,2000-04-20 09:30:00-04:00,2000-04-20 16:00:00-04:00,2000-04-20 09:30:00-04:00,2000-04-20 13:00:00-04:00
KO,2000-04-21 09:30:00-04:00,2000-04-21 16:00:00-04:00,,
KO,2000-05-26 09:30:00-04:00,2000-05-26 16:00:00-04:00,2000-05-26 09:30:00-04:00,2000-05-26 13:00:00-04:00
KO,2000-05-29 09:30:00-04:00,2000-05-29 16:00:00-04:00,,
KO,2000-07-04 09:30:00-04:00,2000-07-04 16:00:00-04:00,,
KO,2000-10-09 09:30:00-04:00,2000-10-09 16:00:00-04:00,,
KO,2000-11-10 09:30:00-05:00,2000-11-10 16:00:00-05:00,,
KO,2000-11-22 09:30:00-05:00,2000-11-22 16:00:00-05:00,2000-11-22 09:30:00-05:00,2000-11-22 13:00:00-05:00
KO,2000-11-23 09:30:00-05:00,2000-11-23 16:00:00-05:00,,
KO,2001-01-01 09:30:00-05:00,2001-01-01 16:00:00-05:00,,
KO,2001-01-12 09:30:00-05:00,2001-01-12 16:00:00-05:00,2001-01-12 09:30:00-05:00,2001-01-12 13:00:00-05:00
KO,2001-02-16 09:30:00-05:00,2001-02-16 16:00:00-05:00,2001-02-16 09:30:00-05:00,2001-02-16 13:00:00-05:00
KO,2001-02-20 09:30:00-05:00,2001-02-20 16:00:00-05:00,,
KO,2001-04-12 09:30:00-04:00,2001-04-12 16:00:00-04:00,2001-04-12 09:30:00-04:00,2001-04-12 13:00:00-04:00
KO,2001-04-13 09:30:00-04:00,2001-04-13 16:00:00-04:00,,
KO,2001-05-25 09:30:00-04:00,2001-05-25 16:00:00-04:00,2001-05-25 09:30:00-04:00,2001-05-25 13:00:00-04:00
KO,2001-05-28 09:30:00-04:00,2001-05-28 16:00:00-04:00,,
KO,2001-07-04 09:30:00-04:00,2001-07-04 16:00:00-04:00,,
KO,2001-09-03 09:30:00-04:00,2001-09-03 16:00:00-04:00,,
KO,2001-10-08 09:30:00-04:00,2001-10-08 16:00:00-04:00,,
KO,2001-11-12 09:30:00-05:00,2001-11-12 16:00:00-05:00,,
KO,2001-11-21 09:30:00-05:00,2001-11-21 16:00:00-05:00,2001-11-21 09:30:00-05:00,2001-11-21 13:00:00-05:00
KO,2001-11-22 09:30:00-05:00,2001-11-22 16:00:00-05:00,,
KO,2001-11-23 09:30:00-05:00,2001-11-23 16:00:00-05:00,2001-11-23 09:30:00-05:00,2001-11-23 13:00:00-05:00
KO,,,2001-12-29 09:30:00-05:00,2001-12-29 13:00:00-05:00
KO,2001-12-31 09:30:00-05:00,2001-12-31 16:00:00-05:00,2001-12-31 09:30:00-05:00,2001-12-31 13:00:00-05:00
KO,2002-01-01 09:30:00-05:00,2002-01-01 16:00:00-05:00,,
KO,2002-01-18 09:30:00-05:00,2002-01-18 16:00:00-05:00,2002-01-18 09:30:00-05:00,2002-01-18 13:00:00-05:00
KO,2002-01-21 09:30:00-05:00,2002-01-21 16:00:00-05:00,,
KO,2002-02-15 09:30:00-05:00,2002-02-15 16:00:00-05:00,2002-02-15 09:30:00-05:00,2002-02-15 13:00:00-05:00
KO,2002-02-19 09:30:00-05:00,2002-02-19 16:00:00-05:00,,
KO,2002-03-28 09:30:00-05:00,2002-03-28 16:00:00-05:00,2002-03-28 09:30:00-05:00,2002-03-28 13:00:00-05:00
KO,2002-03-29 09:30:00-05:00,2002-03-29 16:00:00-05:00,,
KO,2002-05-24 09:30:00-04:00,2002-05-24 16:00:00-04:00,2002-05-24 09:30:00-04:00,2002-05-24 13:00:00-04:00
KO,2002-05-27 09:30:00-04:00,2002-05-27 16:00:00-04:00,,
KO,2002-07-04 09:30:00-04:00,2002-07-04 16:00:00-04:00,,
KO,2002-09-02 09:30:00-04:00,2002-09-02 16:00:00-04:00,,
KO,2002-10-14 09:30:00-04:00,2002-10-14 16:00:00-04:00,,
KO,2002-11-27 09:30:00-05:00,2002-11-27 16:00:00-05:00,2002-11-27 09:30:00-05:00,2002-11-27 13:00:00-05:00
KO,2002-11-29 09:30:00-05:00,2002-11-29 16:00:00-05:00,,
KO,2002-12-31 09:30:00-05:00,2002-12-31 16:00:00-05:00,2002-12-31 09:30:00-05:00,2002-12-31 13:00:00-05:00
KO,2003-01-01 09:30:00-05:00,2003-01-01 16:00:00-05:00,,
KO,2003-01-17 09:30:00-05:00,2003-01-17 16:00:00-05:00,2003-01-17 09:30:00-05:00,2003-01-17 13:00:00-05:00
KO,2003-01-20 09:30:00-05:00,2003-01-20 16:00:00-05:00,,
KO,2003-02-14 09:30:00-05:00,2003-02-14 16:00:00-05:00,2003-02-14 09:30:00-05:00,2003-02-14 13:00:00-05:00
KO,2003-02-17 09:30:00-05:00,2003-02-17 16:00:00-05:00,,
KO,2003-04-17 09:30:00-04:00,2003-04-17 16:00:00-04:00,2003-04-17 09:30:00-04:00,2003-04-17 13:00:00-04:00
KO,2003-04-18 09:30:00-04:00,2003-04-18 16:00:00-04:00,,
KO,2003-05-23 09:30:00-04:00,2003-05-23 16:00:00-04:00,2003-05-23 09:30:00-04:00,2003-05-23 13:00:00-04:00
KO,2003-05-26 09:30:00-04:00,2003-05-26 16:00:00-04:00,,
KO,2003-07-04 09:30:00-04:00,2003-07-04 16:00:00-04:00,,
KO,2003-09-01 09:30:00-04:00,2003-09-01 16:00:00-04:00,,
KO,2003-10-13 09:30:00-04:00,2003-10-13 16:00:00-04:00,,
KO,2003-11-26 09:30:00-05:00,2003-11-26 16:00:00-05:00,2003-11-26 09:30:00-05:00,2003-11-26 13:00:00-05:00
KO,2003-11-27 09:30:00-05:00,2003-11-27 16:00:00-05:00,,
KO,2004-01-01 09:30:00-05:00,2004-01-01 16:00:00-05:00,,
KO,2004-01-16 09:30:00-05:00,2004-01-16 16:00:00-05:00,2004-01-16 09:30:00-05:00,2004-01-16 13:00:00-05:00
KO,2004-01-19 09:30:00-05:00,2004-01-19 16:00:00-05:00,,
KO,2004-02-13 09:30:00-05:00,2004-02-13 16:00:00-05:00,2004-02-13 09:30:00-05:00,2004-02-13 13:00:00-05:00
KO,2004-02-16 09:30:00-05:00,2004-02-16 16:00:00-05:00,,
KO,2004-04-08 09:30:00-04:00,2004-04-08 16:00:00-04:00,2004-04-08 09:30:00-04:00,2004-04-08 13:00:00-04:00
KO,2004-04-09 09:30:00-04:00,2004-04-09 16:00:00-04:00,,
KO,2004-05-25 09:30:00-04:00,2004-05-25 16:00:00-04:00,,
KO,2004-05-28 09:30:00-04:00,2004-05-28 16:00:00-04:00,2004-05-28 09:30:00-04:00,2004-05-28 13:00:00-04:00
KO,2004-06-11 09:30:00-04:00,2004-06-11 16:00:00-04:00,,
KO,2004-07-05 09:30:00-04:00,2004-07-05 16:00:00-04:00,,
KO,2004-09-06 09:30:00-04:00,2004-09-06 16:00:00-04:00,,
KO,2004-10-11 09:30:00-04:00,2004-10-11 16:00:00-04:00,,
KO,,,2004-11-06 09:30:00-05:00,2004-11-06 13:00:00-05:00
KO,2004-11-11 09:30:00-05:00,2004-11-11 16:00:00-05:00,,
KO,2004-11-24 09:30:00-05:00,2004-11-24 16:00:00-05:00,2004-11-24 09:30:00-05:00,2004-11-24 13:00:00-05:00
KO,2004-11-25 09:30:00-05:00,2004-11-25 16:00:00-05:00,,
KO,2004-11-26 09:30:00-05:00,2004-11-26 16:00:00-05:00,2004-11-26 09:30:00-05:00,2004-11-26 13:00:00-05:00
KO,2004-12-31 09:30:00-05:00,2004-12-31 16:00:00-05:00,2004-12-31 09:30:00-05:00,2004-12-31 13:00:00-05:00
KO,2005-01-14 09:30:00-05:00,2005-01-14 16:00:00-05:00,2005-01-14 09:30:00-05:00,2005-01-14 13:00:00-05:00
KO,2005-01-18 09:30:00-05:00,2005-01-18 16:00:00-05:00,,
KO,2005-02-15 09:30:00-05:00,2005-02-15 16:00:00-05:00,,
KO,2005-02-18 09:30:00-05:00,2005-02-18 16:00:00-05:00,2005-02-18 09:30:00-05:00,2005-02-18 13:00:00-05:00
KO,2005-03-24 09:30:00-05:00,2005-03-24 16:00:00-05:00,2005-03-24 09:30:00-05:00,2005-03-24 13:00:00-05:00
KO,2005-05-27 09:30:00-04:00,2005-05-27 16:00:00-04:00,2005-05-27 09:30:00-04:00,2005-05-27 13:00:00-04:00
KO,2005-05-31 09:30:00-04:00,2005-05-31 16:00:00-04:00,,
KO,2005-07-04 09:30:00-04:00,2005-07-04 16:00:00-04:00,,
KO,2005-09-05 09:30:00-04:00,2005-09-05 16:00:00-04:00,,
KO,2005-10-10 09:30:00-04:00,2005-10-10 16:00:00-04:00,,
KO,2005-11-11 09:30:00-05:00,2005-11-11 16:00:00-05:00,,
KO,2005-11-23 09:30:00-05:00,2005-11-23 16:00:00-05:00,2005-11-23 09:30:00-05:00,2005-11-23 13:00:00-05:00
KO,2005-11-24 09:30:00-05:00,2005-11-24 16:00:00-05:00,,
KO,2005-11-25 09:30:00-05:00,2005-11-25 16:00:00-05:00,2005-11-25 09:30:00-05:00,2005-11-25 13:00:00-05:00
KO,2005-12-30 09:30:00-05:00,2005-12-30 16:00:00-05:00,2005-12-30 09:30:00-05:00,2005-12-30 13:00:00-05:00
KO,2006-01-13 09:30:00-05:00,2006-01-13 16:00:00-05:00,2006-01-13 09:30:00-05:00,2006-01-13 13:00:00-05:00
KO,2006-02-17 09:30:00-05:00,2006-02-17 16:00:00-05:00,2006-02-17 09:30:00-05:00,2006-02-17 13:00:00-05:00
KO,2006-02-21 09:30:00-05:00,2006-02-21 16:00:00-05:00,,
KO,2006-04-13 09:30:00-04:00,2006-04-13 16:00:00-04:00,2006-04-13 09:30:00-04:00,2006-04-13 13:00:00-04:00
KO,2006-04-14 09:30:00-04:00,2006-04-14 16:00:00-04:00,,
KO,2006-05-26 09:30:00-04:00,2006-05-26 16:00:00-04:00,2006-05-26 09:30:00-04:00,2006-05-26 13:00:00-04:00
KO,2006-05-29 09:30:00-04:00,2006-05-29 16:00:00-04:00,,
KO,2006-07-04 09:30:00-04:00,2006-07-04 16:00:00-04:00,,
KO,2006-09-04 09:30:00-04:00,2006-09-04 16:00:00-04:00,,
KO,2006-10-09 09:30:00-04:00,2006-10-09 16:00:00-04:00,,
KO,2006-11-10 09:30:00-05:00,2006-11-10 16:00:00-05:00,,
KO,2006-11-22 09:30:00-05:00,2006-11-22 16:00:00-05:00,2006-11-22 09:30:00-05:00,2006-11-22 13:00:00-05:00
KO,2006-11-23 09:30:00-05:00,2006-11-23 16:00:00-05:00,,
KO,2006-11-24 09:30:00-05:00,2006-11-24 16:00:00-05:00,2006-11-24 09:30:00-05:00,2006-11-24 13:00:00-05:00
KO,2007-01-01 09:30:00-05:00,2007-01-01 16:00:00-05:00,,
KO,2007-01-02 09:30:00-05:00,2007-01-02 16:00:00-05:00,2007-01-02 09:30:00-05:00,2007-01-02 13:00:00-05:00
KO,2007-01-12 09:30:00-05:00,2007-01-12 16:00:00-05:00,2007-01-12 09:30:00-05:00,2007-01-12 13:00:00-05:00
KO,2007-02-16 09:30:00-05:00,2007-02-16 16:00:00-05:00,2007-02-16 09:30:00-05:00,2007-02-16 13:00:00-05:00
KO,2007-02-20 09:30:00-05:00,2007-02-20 16:00:00-05:00,,
KO,2007-04-05 09:30:00-04:00,2007-04-05 16:00:00-04:00,2007-04-05 09:30:00-04:00,2007-04-05 13:00:00-04:00
KO,2007-04-06 09:30:00-04:00,2007-04-06 16:00:00-04:00,,
KO,2007-05-25 09:30:00-04:00,2007-05-25 16:00:00-04:00,2007-05-25 09:30:00-04:00,2007-05-25 13:00:00-04:00
KO,2007-07-03 09:30:00-04:00,2007-07-03 13:00:00-04:00,2007-07-03 09:30:00-04:00,2007-07-03 16:00:00-04:00
KO,2007-10-08 09:30:00-04:00,2007-10-08 16:00:00-04:00,,
KO,2007-11-12 09:30:00-05:00,2007-11-12 16:00:00-05:00,,
KO,2007-11-21 09:30:00-05:00,2007-11-21 16:00:00-05:00,2007-11-21 09:30:00-05:00,2007-11-21 13:00:00-05:00
KO,2007-11-23 09:30:00-05:00,2007-11-23 13:00:00-05:00,2007-11-23 09:30:00-05:00,2007-11-23 16:00:00-05:00
KO,,,2007-12-29 09:30:00-05:00,2007-12-29 13:00:00-05:00
KO,2007-12-31 09:30:00-05:00,2007-12-31 16:00:00-05:00,2007-12-31 09:30:00-05:00,2007-12-31 13:00:00-05:00
KO,2008-01-01 09:30:00-05:00,2008-01-01 16:00:00-05:00,,
KO,2008-01-18 09:30:00-05:00,2008-01-18 16:00:00-05:00,2008-01-18 09:30:00-05:00,2008-01-18 13:00:00-05:00
KO,2008-01-21 09:30:00-05:00,2008-01-21 16:00:00-05:00,,
